id,name,points
730,Ryan_Oné,7.099966406508145
729,Jayden_Luker,7.099966406508145
464,Sam_Surridge,7.099966406508145
336,Joe_Taylor,7.099966406508145
724,Jadan_Raymond,7.099966406508145
337,Elliot_Thorpe,7.099966406508145
459,Braian_Ojeda Rodríguez,7.099966406508145
54,Jaden_Philogene-Bidace,7.099966406508145
722,Jamie_Donley,7.099966406508145
650,Tyler_Onyango,7.099966406508145
720,Ademola_Ola-Adebomi,7.099966406508145
719,Mackenzie_Hunt,7.099966406508145
651,Jay_Stansfield,7.099966406508145
657,Jesurun_Rak-Sakyi,7.099966406508145
649,Thomas_Cannon,7.099966406508145
749,Matthew_Whittingham,7.099966406508145
767,Tommi_O'Reilly,7.099966406508145
118,Ryan_Trevitt,7.099966406508145
434,Brandon_Aguilera Zamora,7.099966406508145
124,Yasin_Ayari,7.099966406508145
754,Yago_de Santiago Alonso,7.099966406508145
550,Luke_Cundle,7.099966406508145
127,Aaron_Connolly,7.099966406508145
549,Francisco Jorge_Tomás Oliveira,7.099966406508145
755,Luca_Barrington,7.099966406508145
543,Nikola_Vlašić,7.099966406508145
237,Luke_Plange,7.099966406508145
758,Leo_Castledine,7.099966406508145
440,Josh_Bowler,7.099966406508145
137,Kacper_Kozłowski,7.099966406508145
759,Sydie_Peck,7.099966406508145
760,Jenson_Metcalfe,7.099966406508145
11,Marcus_Oliveira Alencar,7.099966406508145
764,Myles_Lewis-Skelly,7.099966406508145
762,Mahamadou_Susoho,7.099966406508145
750,Tawanda_Chirewa,7.099966406508145
748,Joe_Hugill,7.099966406508145
623,Mason_Burstow,7.099966406508145
624,Lewis_Dobbin,7.099966406508145
741,Mark_O’Mahony,7.099966406508145
100,Halil_Dervişoğlu,7.099966406508145
618,Omari_Kellyman,7.099966406508145
418,Garang_Kuol,7.099966406508145
640,Dane_Scarlett,7.099966406508145
264,Ellis_Simms,7.099966406508145
94,Mads_Bidstrup,7.099966406508145
188,Pierre-Emerick_Aubameyang,6.889815917050414
584,Pau_Torres,6.643942954180095
307,Andrew_Robertson,6.631852500440735
230,Sam_Johnstone,6.535861541633518
391,Lisandro_Martínez,6.527779100583374
710,Odysseas_Vlachodimos,6.464661144808121
607,Ionuț_Radu,6.289649915225528
665,Tim_Krul,6.289649915225528
227,Vicente_Guaita,6.289649915225528
355,Erling_Haaland,6.119047999510437
643,Max_Aarons,5.84998471005697
151,Joël_Veltman,5.779006957513738
508,Sergio_Reguilón,5.418970930159178
507,Ivan_Perišić,5.164963225322149
390,Anthony_Martial,5.125360788845284
187,Kepa_Arrizabalaga,5.088329376168288
424,Nick_Pope,4.674770646578298
707,Fodé_Ballo-Touré,4.637282770688042
469,Joe_Worrall,4.594296257890179
603,Harvey_Barnes,4.245683469271791
24,Kieran_Tierney,4.199381238759105
461,Omar_Richards,4.199381238759105
417,Emil_Krafth,4.199381238759105
445,Felipe Augusto_de Almeida Monteiro,4.199381238759105
514,Ryan_Sessegnon,4.199381238759105
455,Scott_McKenna,4.199381238759105
201,Wesley_Fofana,4.199381238759105
104,Aaron_Hickey,4.199381238759105
512,Davinson_Sánchez,4.199381238759105
595,Milos_Kerkez,4.199381238759105
588,Ashley_Young,4.199381238759105
585,Jurriën_Timber,4.152118848987808
140,Solly_March,4.138069832908154
90,Kristoffer_Ajer,4.007636006050637
711,Andrew_Omobamidele,3.71017166651948
522,Nayef_Aguerd,3.71017166651948
452,Richie_Laryea,3.71017166651948
242,Joel_Ward,3.71017166651948
441,Steve_Cook,3.71017166651948
386,Victor_Lindelöf,3.71017166651948
70,Lloyd_Kelly,3.71017166651948
436,Serge_Aurier,3.71017166651948
281,Tim_Ream,3.71017166651948
189,César_Azpilicueta,3.71017166651948
370,Alex_Telles,3.71017166651948
426,Allan_Saint-Maximin,3.7092047535430748
30,Granit_Xhaka,3.7092047535430748
541,Gianluca_Scamacca,3.6004547535430746
502,Hugo_Lloris,3.505559862858407
145,Robert_Sánchez,3.4431987212918242
17,Aaron_Ramsdale,3.4431987212918242
437,Taiwo_Awoniyi,2.581436100770499
500,Harry_Kane,0.8548145822998514
